         7002162 function calls (6892138 primitive calls) in 114.350 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    26502    0.045    0.000    0.066    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/logging/__init__.py:200(_is_internal_frame)
       44    0.000    0.000    0.066    0.001 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/_backend_pdf_ps.py:109(get_text_width_height_descent)
    40848    0.035    0.000    0.065    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/torch/_tensor_str.py:200(format)
     1152    0.005    0.000    0.065    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/ticker.py:214(format_ticks)
        1    0.000    0.000    0.064    0.064 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/_backend_pdf_ps.py:1(<module>)
100669/100661    0.027    0.000    0.063    0.000 {built-in method builtins.getattr}
        1    0.000    0.000    0.063    0.063 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/subset/__init__.py:1(<module>)
        4    0.003    0.001    0.062    0.016 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:1722(_writeImg)
        1    0.014    0.014    0.062    0.062 /home/logan/persona-research-internship/LLM_Categorical_Hierarchical_Representations/hierarchical/category.py:18(get_categories)
   262314    0.061    0.000    0.061    0.000 {method 'dim' of 'torch._C.TensorBase' objects}
     8855    0.026    0.000    0.060    0.000 <frozen posixpath>:169(basename)
       12    0.000    0.000    0.060    0.005 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_mathtext.py:779(__init__)
     7173    0.008    0.000    0.057    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py:51(_wrapfunc)
   214284    0.057    0.000    0.057    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.056    0.056 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/transformers/models/gpt_neox/tokenization_gpt_neox_fast.py:93(__init__)
    22103    0.023    0.000    0.056    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/copy.py:61(copy)
        1    0.000    0.000    0.056    0.056 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/transformers/tokenization_utils_fast.py:98(__init__)
     1239    0.001    0.000    0.056    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/json/__init__.py:299(loads)
        1    0.055    0.055    0.055    0.055 {built-in method from_file}
    382/9    0.000    0.000    0.055    0.006 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/networkx/utils/backends.py:959(__call__)
     1239    0.003    0.000    0.054    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/json/decoder.py:332(decode)
      368    0.001    0.000    0.054    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/sklearn/covariance/_empirical_covariance.py:195(_set_covariance)
       81    0.002    0.000    0.053    0.001 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axis.py:59(__init__)
      600    0.004    0.000    0.053    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axis.py:2559(get_tick_space)
     11/6    0.000    0.000    0.053    0.009 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/networkx/utils/decorators.py:787(func)
    17889    0.034    0.000    0.052    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/font_manager.py:645(__hash__)
     1472    0.052    0.000    0.052    0.000 {built-in method torch.isfinite}
  765/755    0.002    0.000    0.050    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/inspect.py:3325(signature)
     1239    0.050    0.000    0.050    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/json/decoder.py:343(raw_decode)
        5    0.000    0.000    0.049    0.010 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/json/__init__.py:274(load)
  765/755    0.002    0.000    0.049    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/inspect.py:3067(from_callable)
     3926    0.003    0.000    0.048    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:2425(transform_affine)
        4    0.000    0.000    0.048    0.012 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axes/_base.py:564(__init__)
  773/755    0.010    0.000    0.047    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/inspect.py:2463(_signature_from_callable)
        1    0.000    0.000    0.047    0.047 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/socket.py:946(getaddrinfo)
        1    0.047    0.047    0.047    0.047 {built-in method _socket.getaddrinfo}
      368    0.001    0.000    0.047    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/sklearn/base.py:658(_validate_params)
     6310    0.003    0.000    0.046    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/font_manager.py:906(copy)
      368    0.001    0.000    0.046    0.000 {method 'mean' of 'numpy.ndarray' objects}
      368    0.009    0.000    0.045    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/_methods.py:119(_mean)
9061/8699    0.008    0.000    0.044    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/contextlib.py:141(__exit__)
     1604    0.012    0.000    0.044    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/networkx/classes/digraph.py:737(add_edges_from)
      576    0.001    0.000    0.043    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/ticker.py:721(set_locs)
        4    0.000    0.000    0.039    0.010 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axes/_base.py:1384(clear)
        4    0.000    0.000    0.039    0.010 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axes/_base.py:1257(__clear)
       45    0.000    0.000    0.039    0.001 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axis.py:455(__init__)
     5937    0.003    0.000    0.039    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/font_manager.py:656(__eq__)
     3300    0.002    0.000    0.039    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:805(from_bounds)
   246494    0.038    0.000    0.038    0.000 {built-in method torch._C._has_torch_function_unary}
     3087    0.002    0.000    0.038    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axis.py:2310(getter)
30049/18112    0.008    0.000    0.038    0.000 {built-in method builtins.hash}
      368    0.038    0.000    0.038    0.000 {method 'mean' of 'torch._C.TensorBase' objects}
        3    0.000    0.000    0.037    0.012 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/pyplot.py:1365(subplot)
        3    0.000    0.000    0.037    0.012 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/figure.py:586(add_subplot)
     3036    0.006    0.000    0.037    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axis.py:433(update_position)
     3408    0.005    0.000    0.037    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:814(from_extents)
10053/10048    0.004    0.000    0.037    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:1792(transform)
     6624    0.037    0.000    0.037    0.000 {built-in method torch.cat}
1908/1893    0.008    0.000    0.036    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/artist.py:1173(_update_props)
     8863    0.013    0.000    0.035    0.000 <frozen posixpath>:117(splitext)
1458/1443    0.001    0.000    0.035    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/artist.py:147(<lambda>)
     3587    0.002    0.000    0.035    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axes/_base.py:850(viewLim)
4376/4005    0.020    0.000    0.035    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:2450(get_affine)
     9302    0.016    0.000    0.035    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:759(__init__)
1458/1443    0.001    0.000    0.034    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/artist.py:1220(set)
    63612    0.025    0.000    0.034    0.000 {built-in method builtins.max}
     8820    0.006    0.000    0.034    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py:3225(min)
      736    0.004    0.000    0.033    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/sklearn/utils/_param_validation.py:25(validate_parameter_constraints)
     3612    0.009    0.000    0.033    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axes/_base.py:836(_unstale_viewLim)
        4    0.000    0.000    0.033    0.008 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:1693(_writePng)
     8844    0.006    0.000    0.033    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py:3080(max)
    13284    0.021    0.000    0.033    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/arrayprint.py:1065(__call__)
      755    0.012    0.000    0.033    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/inspect.py:2368(_signature_from_function)
     9716    0.029    0.000    0.032    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/font_manager.py:1178(score_stretch)
        1    0.000    0.000    0.032    0.032 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/torch/serialization.py:1794(persistent_load)
        1    0.032    0.032    0.032    0.032 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/torch/serialization.py:1762(load_tensor)
1714/1699    0.001    0.000    0.032    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/artist.py:1209(_internal_update)
       36    0.000    0.000    0.032    0.001 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axis.py:394(__init__)
        6    0.000    0.000    0.032    0.005 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_mathtext.py:451(__init__)
    13284    0.010    0.000    0.031    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/arrayprint.py:793(_extendLine_pretty)
   140558    0.029    0.000    0.031    0.000 {method 'get' of 'dict' objects}
      360    0.002    0.000    0.031    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axis.py:2802(get_tick_space)
     4416    0.022    0.000    0.030    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/torch/utils/_python_dispatch.py:227(_disable_current_modes)
10303/10298    0.009    0.000    0.030    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:1859(transform_affine)
     1472    0.030    0.000    0.030    0.000 {built-in method torch.masked_select}
        1    0.000    0.000    0.029    0.029 <class 'networkx.utils.decorators.argmap'> compilation 34:1(argmap_transitive_closure_31)
        1    0.000    0.000    0.029    0.029 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/networkx/algorithms/dag.py:668(transitive_closure)
      576    0.000    0.000    0.028    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/markers.py:220(__init__)
55460/44034    0.014    0.000    0.028    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/artist.py:316(stale)
    42688    0.028    0.000    0.028    0.000 {method 'item' of 'torch._C.TensorBase' objects}
       57    0.000    0.000    0.028    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axis.py:1612(_copy_tick_props)
     6930    0.009    0.000    0.028    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/copy.py:247(_reconstruct)
    32831    0.012    0.000    0.028    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/__init__.py:745(__getitem__)
     1321    0.001    0.000    0.027    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/re/__init__.py:280(_compile)
     1005    0.005    0.000    0.027    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:463(transformed)
       60    0.001    0.000    0.027    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:2327(draw_text)
      576    0.001    0.000    0.027    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/markers.py:299(_set_marker)
